intensity,readability,perplexity,lex_diversity,word_count,bleu
4,-32.72,555.9669189453125,0.7170868347338936,357,
5,-42.56,489.6195983886719,0.815668202764977,217,
1,23.81,631.9984130859375,0.4823321554770318,566,
2,-43.26,636.7757568359375,0.4358322744599746,787,
3,24.11,30.263334274291992,0.5946745562130178,338,
4,-68.03,886.996337890625,0.28807947019867547,906,
5,20.92,21.57358741760254,0.5926966292134831,356,
1,60.45,9.37899398803711,0.4265129682997118,347,
2,61.56,10.022613525390625,0.44879518072289154,332,
3,29.38,71.81854248046875,0.5936739659367397,411,
4,-4.94,203.20497131347656,0.7395498392282959,311,
5,61.26,9.990822792053223,0.48346055979643765,393,
1,-33.63,366.416259765625,0.5077881619937694,642,
2,50.26,14.901548385620117,0.5059880239520959,334,
3,-43.82,330.4028015136719,0.5095785440613027,522,
4,43.83,11.547930717468262,0.5765124555160143,281,
5,24.31,99.65437316894531,0.6815476190476191,336,
1,21.84,68.45883178710938,0.6360294117647058,272,
2,-65.81,631.9357299804688,0.7240437158469946,366,
3,23.7,212.61647033691406,0.6482758620689655,435,
4,19.94,77.75836944580078,0.6156583629893239,281,
5,-26.49,415.876708984375,0.4947856315179606,863,
1,-5.95,264.02496337890625,0.6555819477434679,421,
2,-5.75,181.55075073242188,0.6603174603174603,315,
3,-139.41,1141.746826171875,0.3174748398902104,1093,
4,-14.75,180.77061462402344,0.6488222698072805,467,
5,12.77,38.998016357421875,0.6203208556149733,374,
1,20.99,187.14898681640625,0.6413301662707839,421,
2,34.86,19.934741973876953,0.5595567867036011,361,
3,54.76,11.763731002807617,0.5126582278481012,316,
4,9.59,282.08758544921875,0.601113172541744,539,
5,36.02,24.487821578979492,0.6085526315789473,304,
1,-12.75,326.4244384765625,0.6209150326797386,459,
2,68.5,10.31835651397705,0.48493975903614456,332,
3,59.94,10.390680313110352,0.47058823529411764,374,
4,14.36,83.39579010009766,0.5650406504065041,492,
5,2.52,783.2210083007812,0.5493716337522442,557,
1,18.05,314.56512451171875,0.5578358208955224,536,
2,-13.19,343.38897705078125,0.5777777777777777,585,
3,-81.3,540.8076171875,0.14849692140528795,2761,
4,-7.14,431.13922119140625,0.582392776523702,443,
5,30.03,427.7638854980469,0.47701149425287354,522,
1,-5.92,355.1201171875,0.7237851662404092,391,
2,-36.44,650.5772094726562,0.7444933920704846,454,
3,0.55,135.9430694580078,0.7047619047619048,315,
4,-20.06,523.0414428710938,0.49436936936936937,888,
5,6.0,430.8815002441406,0.6775818639798489,397,
1,-6.9,468.8312072753906,0.7333333333333333,315,
2,-7.54,640.8287963867188,0.7260579064587973,449,
3,-14.31,385.987060546875,0.7396907216494846,388,
4,37.84,23.824520111083984,0.5276497695852534,434,
5,39.16,14.602588653564453,0.5871559633027523,327,
1,-18.71,470.6450500488281,0.6644444444444444,450,
2,14.53,73.99958801269531,0.6349206349206349,378,
3,13.51,192.6121826171875,0.7248062015503876,258,
4,-61.89,874.966552734375,0.7462039045553145,461,
5,-41.01,509.5146179199219,0.5387387387387388,555,
1,-12.01,600.5991821289062,0.6717557251908397,393,
2,1.44,443.0735168457031,0.6726057906458798,449,
3,-94.29,728.9680786132812,0.3779174147217235,1114,
4,31.72,29.94000244140625,0.5780346820809249,346,
5,-27.48,426.48321533203125,0.6442048517520216,371,
1,-114.41,563.9769287109375,0.06601650412603151,7998,
2,15.34,206.28671264648438,0.6741854636591479,399,
3,0.69,499.0522766113281,0.6937669376693767,369,
4,29.42,69.9820327758789,0.5402010050251256,398,
5,-115.22,1035.5899658203125,0.1833843797856049,2612,
1,-55.71,629.3388061523438,0.06269113149847094,7848,
2,56.39,17.675432205200195,0.45741324921135645,317,
3,-31.8,328.74749755859375,0.40318302387267907,754,
4,-29.02,14.215906143188477,0.4358974358974359,312,
5,60.55,14.679330825805664,0.4625668449197861,374,
1,28.77,142.8927459716797,0.7088122605363985,261,
2,-9.91,313.9440002441406,0.6822429906542056,428,
3,15.24,115.14392852783203,0.7302158273381295,278,
4,32.83,135.6663055419922,0.6742209631728046,353,
5,-32.68,306.4776611328125,0.7008086253369272,371,
1,14.93,88.51570892333984,0.6216931216931217,378,
2,6.37,82.66921997070312,0.6395348837209303,344,
3,36.02,61.5720329284668,0.6103151862464183,349,
4,-22.53,162.03369140625,0.7402597402597403,308,
5,3.9,141.21466064453125,0.723404255319149,282,
1,2.62,445.8254089355469,0.6065573770491803,366,
2,10.98,293.128662109375,0.6201232032854209,487,
3,-30.18,355.4960632324219,0.5148026315789473,608,
4,-69.42,628.2821655273438,0.3885102239532619,1027,
5,6.61,795.6919555664062,0.665079365079365,630,
1,14.64,471.93817138671875,0.5969162995594713,454,
2,9.45,439.4919738769531,0.7311178247734139,331,
3,1.67,226.1067352294922,0.7689969604863222,329,
4,-23.45,256.8410949707031,0.7137014314928425,489,
5,15.12,433.2185363769531,0.1140541609013639,5059,
1,-57.78,226.32872009277344,0.06324900133155792,7510,
2,25.56,46.72626876831055,0.4778761061946903,339,
3,24.51,14.787029266357422,0.4691358024691358,405,
4,41.37,638.9364624023438,0.36385836385836384,819,
5,-3.79,203.46336364746094,0.6036036036036037,333,
1,-11.77,517.5234985351562,0.7658959537572254,346,
2,22.34,16.54021453857422,0.5870967741935483,310,
3,18.79,42.30262756347656,0.6534653465346535,303,
4,-63.78,497.4073181152344,0.6293245469522241,607,
5,4.78,632.6499633789062,0.7628865979381443,291,
1,-44.22,596.9932250976562,0.7807807807807807,333,
2,18.73,32.769256591796875,0.5564102564102564,390,
3,-29.13,484.61297607421875,0.5769230769230769,520,
4,-23.75,582.0848388671875,0.8090909090909091,220,
5,-31.06,786.1305541992188,0.6638655462184874,357,
1,-30.21,598.7342529296875,0.3225806451612903,1085,
2,-79.34,655.4105834960938,0.46887966804979253,964,
3,-2.97,350.7445983886719,0.4026258205689278,457,
4,21.13,21.294418334960938,0.5661538461538461,325,
5,10.03,49.694583892822266,0.6428571428571429,280,
1,37.98,511.4187927246094,0.7433628318584071,339,
2,-56.93,682.8984985351562,0.32648026315789475,1216,
3,-29.2,535.73486328125,0.5172413793103449,754,
4,-21.92,363.8179626464844,0.8249158249158249,297,
5,11.15,558.15673828125,0.6486928104575164,612,
1,-33.76,400.8904113769531,0.6399082568807339,436,
2,6.41,339.05548095703125,0.6608478802992519,401,
3,-68.61,638.0821533203125,0.5435483870967742,620,
4,14.46,446.4040222167969,0.6572327044025157,318,
5,36.83,35.24407196044922,0.5760233918128655,342,
1,-26.46,560.0589599609375,0.6485507246376812,552,
2,-67.93,639.6326904296875,0.5841346153846154,416,
3,-42.02,455.8501892089844,0.7667731629392971,313,
4,19.4,63.01420211791992,0.6925675675675675,296,
5,-37.59,631.304443359375,0.655367231638418,531,
1,49.65,10.672286033630371,0.4474789915966387,476,
2,37.23,88.43791198730469,0.526032315978456,557,
3,62.68,10.732126235961914,0.5124223602484472,322,
4,52.39,15.740222930908203,0.5587301587301587,315,
5,37.64,31.051393508911133,0.5774278215223098,381,
1,6.71,304.0257873535156,0.5753424657534246,511,
2,-23.77,647.4425659179688,0.2793827971109652,6092,
3,63.49,9.607231140136719,0.45897435897435895,390,
4,-20.06,506.2672119140625,0.7718120805369127,298,
5,-3.55,465.2748107910156,0.6148648648648649,444,
1,12.5,708.35498046875,0.7411444141689373,367,
2,8.98,14.262348175048828,0.6524822695035462,282,
3,-31.43,752.10302734375,0.6629526462395543,359,
4,-35.39,685.7759399414062,0.5503472222222222,576,
5,-20.2,343.7130126953125,0.7630853994490359,363,
1,-3.21,1014.6890869140625,0.8251121076233184,223,
2,17.95,29.31728172302246,0.5654596100278552,359,
3,-50.21,796.2623901367188,0.5959079283887468,391,
4,-78.42,634.0987548828125,0.538899430740038,527,
5,-75.18,759.691650390625,0.4571773220747889,829,
1,-72.67,407.28875732421875,0.3292993630573248,1570,
2,22.28,127.73392486572266,0.698005698005698,351,
3,32.3,390.5652770996094,0.6178217821782178,505,
4,-40.06,469.1501159667969,0.702020202020202,396,
5,-2.77,481.43450927734375,0.7892561983471075,242,
1,-1.89,332.5870056152344,0.6288888888888889,450,
2,-48.17,766.0137329101562,0.6437007874015748,508,
3,11.05,372.732421875,0.5769911504424778,565,
4,-49.74,316.922119140625,0.6197183098591549,355,
5,-4.73,615.2208862304688,0.5361216730038023,526,
1,0.32,290.16168212890625,0.6194690265486725,452,
2,-12.95,600.3706665039062,0.6519607843137255,408,
3,-12.55,307.6752624511719,0.7560240963855421,332,
4,-87.06,607.8698120117188,0.7574931880108992,367,
5,-4.46,600.3191528320312,0.6760869565217391,460,
1,-19.42,343.1709289550781,0.7224199288256228,281,
2,5.22,19.865070343017578,0.5993975903614458,332,
3,-39.9,726.544189453125,0.75,356,
4,-81.44,484.119873046875,0.6063829787234043,564,
5,-3.96,38.022254943847656,0.6273291925465838,322,
1,-30.34,521.2448120117188,0.5978021978021978,455,
2,-14.58,431.3499755859375,0.4927007299270073,548,
3,-2.53,612.846923828125,0.6519480519480519,385,
4,5.84,404.965087890625,0.6254681647940075,534,
5,13.55,263.6354675292969,0.5541044776119403,536,
1,-27.57,530.820068359375,0.40931372549019607,816,
2,-17.24,503.7221984863281,0.3359683794466403,1012,
3,15.73,427.84466552734375,0.13022854678740836,4638,
4,-28.69,676.8485107421875,0.7221006564551422,457,
5,-157.87,871.619384765625,0.21859452736318408,3216,
1,-12.89,263.67669677734375,0.589247311827957,465,
2,1.36,101.7770004272461,0.6419437340153452,391,
3,-36.91,446.9111328125,0.4081858407079646,904,
4,25.19,26.79246711730957,0.5922619047619048,336,
5,-46.12,409.2019348144531,0.7378048780487805,328,
1,-19.59,620.7135009765625,0.5728900255754475,391,
2,-121.76,849.2059936523438,0.27301790281329924,1564,
3,-43.17,1097.7176513671875,0.545822102425876,742,
4,-222.95,911.13671875,0.19634114918835352,3881,
5,-61.24,654.0852661132812,0.7884615384615384,364,
1,1.02,306.2871398925781,0.6547619047619048,336,
2,14.43,585.3126220703125,0.44150110375275936,906,
3,-7.82,555.1199951171875,0.7397660818713451,342,
4,-17.05,783.8584594726562,0.5990338164251208,414,
5,-22.26,516.3361206054688,0.6690647482014388,417,
1,-27.3,471.2790222167969,0.7622377622377622,286,
2,7.97,424.84136962890625,0.45652173913043476,506,
3,-55.59,478.2294616699219,0.6567796610169492,472,
4,-164.54,670.2110595703125,0.7434456928838952,534,
5,-62.06,373.16937255859375,0.7966804979253111,241,
1,59.4,451.96856689453125,0.608955223880597,335,
2,15.44,200.76202392578125,0.7115384615384616,312,
3,-54.83,457.3389892578125,0.09780178837555886,5368,
4,2.59,343.6881103515625,0.632495164410058,517,
5,4.38,452.6645812988281,0.3410794602698651,1334,
1,14.9,50.386234283447266,0.5904761904761905,315,
2,-2.91,487.05120849609375,0.6056701030927835,388,
3,13.62,101.14447784423828,0.6448863636363636,352,
4,-19.12,1170.916748046875,0.8247011952191236,251,
5,-12.62,358.2109680175781,0.7963525835866262,329,
1,12.67,114.70968627929688,0.6993243243243243,296,
2,-1.96,496.1631774902344,0.8008474576271186,236,
3,-8.73,356.7378845214844,0.7993827160493827,324,
4,-71.63,569.2459716796875,0.7478510028653295,349,
5,-67.64,353.3839416503906,0.7484662576687117,326,
1,-49.8,472.0277404785156,0.27048458149779736,1135,
2,32.87,55.715633392333984,0.4845360824742268,388,
3,-209.19,729.3484497070312,0.3726775956284153,915,
4,4.07,348.65704345703125,0.6293333333333333,375,
5,-66.01,870.3032836914062,0.3769889840881273,817,
1,24.51,192.65452575683594,0.677536231884058,276,
2,34.46,22.968671798706055,0.5856697819314641,321,
3,22.14,19.388391494750977,0.5168831168831168,385,
4,41.47,629.7050170898438,0.475,760,
5,44.03,23.280494689941406,0.5735735735735735,333,
1,12.77,150.53526306152344,0.7067901234567902,324,
2,-11.06,561.2657470703125,0.5220458553791887,567,
3,24.17,10.023428916931152,0.42209631728045327,353,
4,-23.79,193.2088165283203,0.5989847715736041,394,
5,13.41,61.160499572753906,0.6239554317548747,359,
1,3.23,393.2622985839844,0.5626398210290827,894,
2,-36.1,334.6475524902344,0.7142857142857143,455,
3,29.82,153.8386688232422,0.6747720364741642,329,
4,4.55,315.5155944824219,0.7653061224489796,294,
5,-20.91,395.36212158203125,0.7453580901856764,377,
1,-34.24,349.7820739746094,0.6760869565217391,460,
2,-44.87,297.2591857910156,0.7313019390581718,361,
3,-30.65,273.44049072265625,0.6129943502824858,354,
4,-45.07,162.74624633789062,0.6768802228412256,359,
5,-41.51,497.05523681640625,0.710955710955711,429,
1,29.59,44.28508758544922,0.5433526011560693,346,
2,37.71,15.588130950927734,0.5446685878962536,347,
3,31.72,14.162964820861816,0.5770171149144254,409,
4,21.23,76.85546112060547,0.612565445026178,382,
5,10.84,135.7602081298828,0.7692307692307693,273,
1,10.03,628.6828002929688,0.6039325842696629,356,
2,8.81,115.08541870117188,0.6608187134502924,342,
3,-28.18,711.5948486328125,0.6801152737752162,347,
4,-28.49,352.99945068359375,0.6722338204592901,479,
5,-55.32,255.03868103027344,0.6944444444444444,504,
1,-8.49,534.4033203125,0.5854214123006833,439,
2,-15.39,237.20188903808594,0.6752411575562701,311,
3,-10.01,431.9164123535156,0.7422680412371134,388,
4,-25.17,304.2120056152344,0.7153284671532847,411,
5,-23.08,346.4289245605469,0.7758007117437722,281,
1,-1.45,626.7791137695312,0.7211055276381909,398,
2,-12.04,439.4337158203125,0.7440273037542662,293,
3,-17.97,678.2720336914062,0.6706161137440758,422,
4,15.51,53.666015625,0.6736842105263158,285,
5,8.37,419.79571533203125,0.6724806201550387,516,
1,24.78,35.11552429199219,0.5740740740740741,324,
2,-34.71,313.3324890136719,0.5769230769230769,442,
3,-38.61,319.6824951171875,0.6024390243902439,410,
4,13.62,200.6400909423828,0.575,360,
5,-25.44,503.6787109375,0.6014760147601476,542,
1,13.89,181.5743865966797,0.5867158671586716,542,
2,44.03,14.939091682434082,0.5512367491166078,283,
3,-60.56,692.283935546875,0.33382137628111275,1366,
4,-1.35,335.30853271484375,0.7017167381974249,466,
5,-2.16,459.0475158691406,0.7520891364902507,359,
1,5.05,71.5135498046875,0.5601173020527859,682,
2,32.43,39.32984924316406,0.6337448559670782,243,
3,-17.52,169.52183532714844,0.7415384615384616,325,
4,-43.48,539.9694213867188,0.7142857142857143,441,
5,3.97,139.58236694335938,0.6936936936936937,333,
1,-17.48,539.037109375,0.12637362637362637,2730,
2,-54.4,343.952880859375,0.5640599001663894,601,
3,-15.94,414.1757507324219,0.7704280155642024,257,
4,-19.83,231.40943908691406,0.7586206896551724,290,
5,-30.28,716.6327514648438,0.8230088495575221,339,
1,-13.12,348.0350036621094,0.6997518610421837,403,
2,-19.08,455.4276123046875,0.8403361344537815,238,
3,12.9,169.1332244873047,0.75,296,
4,-107.11,594.672607421875,0.4904534606205251,838,
5,23.6,956.0772705078125,0.7184684684684685,444,
1,21.36,139.29812622070312,0.6994535519125683,366,
2,-39.0,614.0989379882812,0.5099009900990099,606,
3,25.19,21.29265594482422,0.5934718100890207,337,
4,33.14,27.124799728393555,0.6076923076923076,390,
5,35.51,20.053869247436523,0.5766871165644172,326,
1,23.09,69.34891510009766,0.5893333333333334,375,
2,-47.13,253.69090270996094,0.7907949790794979,239,
3,-137.5,801.124267578125,0.4578313253012048,830,
4,-7.44,550.5240478515625,0.5814606741573034,356,
5,-207.04,1194.4443359375,0.4098360655737705,549,
1,-32.14,238.1333465576172,0.6051188299817185,547,
2,5.93,34.34267044067383,0.6312997347480106,377,
3,17.03,14.949193000793457,0.5578635014836796,337,
4,-83.23,626.1646118164062,0.4729020979020979,1144,
5,-83.31,711.4631958007812,0.8354430379746836,316,
1,20.49,569.8576049804688,0.7627118644067796,295,
2,-23.16,409.3016662597656,0.3148335015136226,991,
3,-5.11,336.85064697265625,0.6813953488372093,430,
4,2.41,548.066162109375,0.7563291139240507,316,
5,5.66,24.73605728149414,0.6332046332046332,259,
1,85.09,469.75091552734375,0.09472008490315734,3769,
2,-22.13,315.2044677734375,0.703125,384,
3,-14.89,445.6849060058594,0.8143322475570033,307,
4,-123.63,990.715087890625,0.6666666666666666,714,
5,-31.77,757.1272583007812,0.6741767764298093,577,
1,-29.74,756.226318359375,0.6622807017543859,456,
2,-50.04,635.916748046875,0.6210691823899371,636,
3,-12.15,151.02330017089844,0.5975794251134644,661,
4,-8.39,347.3996276855469,0.6495098039215687,408,
5,-46.73,402.28350830078125,0.6599664991624791,597,
1,51.89,10.238824844360352,0.4939759036144578,332,
2,16.15,65.55728149414062,0.6327014218009479,422,
3,29.69,28.250137329101562,0.6090909090909091,330,
4,-2.97,255.3426513671875,0.6783216783216783,286,
5,-1.38,462.02001953125,0.4760432766615147,647,
1,-60.96,494.3782653808594,0.2055122828040743,1669,
2,-27.68,292.46533203125,0.7951807228915663,249,
3,-40.8,568.2075805664062,0.6545454545454545,550,
4,-49.07,641.0604858398438,0.7267605633802817,355,
5,-36.61,540.2817993164062,0.6191198786039454,659,
1,-3.85,296.3514099121094,0.5878378378378378,444,
2,15.41,32.043731689453125,0.5795795795795796,333,
3,19.91,28.90505599975586,0.5667655786350149,337,
4,-4.63,223.03636169433594,0.6843853820598007,301,
5,3.73,204.9120330810547,0.704119850187266,267,
1,16.62,97.44606018066406,0.7084548104956269,343,
2,3.23,272.9023742675781,0.6259946949602122,377,
3,6.95,124.74968719482422,0.7376425855513308,263,
4,-1.99,320.12469482421875,0.546079779917469,727,
5,-1.73,134.14169311523438,0.7561728395061729,324,
1,-22.26,563.8632202148438,0.8187919463087249,298,
2,37.84,29.750513076782227,0.6125356125356125,351,
3,45.29,416.8515319824219,0.5282608695652173,460,
4,-19.96,429.33038330078125,0.6478555304740407,443,
5,-14.58,614.4269409179688,0.7722772277227723,303,
1,8.51,560.3877563476562,0.4415137614678899,872,
2,-14.41,424.26885986328125,0.7615894039735099,302,
3,-19.15,382.70892333984375,0.7282051282051282,390,
4,25.63,33.525184631347656,0.6170886075949367,316,
5,-41.62,224.51902770996094,0.671353251318102,569,
1,32.3,233.42666625976562,0.6959706959706959,273,
2,15.89,497.2956237792969,0.599609375,512,
3,14.53,484.200439453125,0.7074468085106383,376,
4,11.01,815.2163696289062,0.7219387755102041,392,
5,-4.29,462.65228271484375,0.6796875,384,
1,-30.25,590.502197265625,0.759075907590759,303,
2,-4.8,742.66796875,0.7253731343283583,335,
3,-24.77,1240.544677734375,0.7161862527716186,451,
4,28.77,31.885709762573242,0.6336088154269972,363,
5,-7.3,430.7578125,0.6208333333333333,480,
1,-27.27,435.5853271484375,0.6916299559471366,454,
2,-29.6,369.23779296875,0.7297872340425532,470,
3,-6.22,204.54469299316406,0.75,220,
4,-9.84,719.7093505859375,0.7608142493638677,393,
5,-26.19,258.0870666503906,0.7811158798283262,233,
1,23.77,23.67015838623047,0.5321637426900585,342,
2,6.68,20.201793670654297,0.5632183908045977,348,
3,-107.53,950.1780395507812,0.776595744680851,376,
4,-27.91,425.8209533691406,0.7113636363636363,440,
5,-6.87,531.5176391601562,0.6564885496183206,393,
1,-8.12,1129.307373046875,0.7786666666666666,375,
2,5.53,259.32177734375,0.6674311926605505,436,
3,-22.06,475.09173583984375,0.7254901960784313,357,
4,17.44,373.5466003417969,0.650137741046832,363,
5,0.63,393.8446044921875,0.5151515151515151,561,
1,-16.4,570.1133422851562,0.15585135884636717,1803,
2,-3.08,403.9234924316406,0.5426829268292683,656,
3,-96.9,797.7285766601562,0.48822605965463106,637,
4,-15.66,319.8416748046875,0.6329113924050633,316,
5,-17.42,415.4016418457031,0.6659663865546218,476,
1,19.23,242.55767822265625,0.6073446327683616,354,
2,-22.57,391.410400390625,0.7270341207349081,381,
3,-21.14,442.1033630371094,0.25412293853073464,1334,
4,-46.79,710.2737426757812,0.7794117647058824,272,
5,-31.67,522.8499145507812,0.7309523809523809,420,
1,-2.63,814.5390625,0.7345537757437071,437,
2,34.02,705.5812377929688,0.713527851458886,377,
3,-2.6,481.48638916015625,0.8008849557522124,226,
4,-171.09,953.3417358398438,0.6130653266331658,597,
5,-39.79,766.081298828125,0.819078947368421,304,
1,53.31,10.85424518585205,0.5278688524590164,305,
2,12.16,95.71245574951172,0.7209302325581395,258,
3,11.18,169.2044677734375,0.6445916114790287,453,
4,8.2,103.40972900390625,0.6139240506329114,474,
5,-52.88,572.640380859375,0.6870748299319728,441,
1,49.04,10.594264030456543,0.4725274725274725,364,
2,4.99,274.5929260253906,0.6796407185628742,334,
3,30.91,27.921159744262695,0.5767195767195767,378,
4,-106.65,749.6907958984375,0.5761689291101055,663,
5,-31.23,376.89739990234375,0.5580110497237569,724,
1,-18.84,467.0962829589844,0.4520547945205479,584,
2,-31.5,594.0966796875,0.6913265306122449,392,
3,-49.54,270.48944091796875,0.5975,400,
4,-31.87,588.1660766601562,0.5369649805447471,771,
5,0.86,28.593351364135742,0.6121794871794872,312,
1,-21.01,285.6869812011719,0.7357357357357357,333,
2,-64.32,415.6300964355469,0.7182203389830508,472,
3,-40.64,598.6334838867188,0.7183770883054893,419,
