intensity,readability,perplexity,lex_diversity,readability_label,lex_diversity_label,perplexity_label
3,6.956826156299854,36.22858047485352,0.6127167630057804,bad,good,good
4,-1.574142857142817,40.26242446899414,0.631578947368421,bad,good,good
5,-18.219628604382905,54.81602478027344,0.6114285714285714,bad,good,good
1,5.025911776831123,329.6427307128906,0.719047619047619,bad,good,good
2,-2.4823063099041462,469.2832336425781,0.6118143459915611,bad,good,bad
3,22.027707296849115,232.80862426757807,0.655,bad,good,good
4,-28.65614752513528,164.45159912109375,0.6844349680170576,bad,good,good
5,24.40580972906406,416.8570861816406,0.5232371794871795,bad,bad,bad
1,25.961981424148604,405.5548706054688,0.6641025641025641,good,good,bad
2,7.250893595041333,384.0901184082031,0.7627118644067796,bad,good,good
3,36.96549940334131,398.06494140625,0.5974264705882353,good,good,good
4,32.07701605288008,245.6999969482422,0.6457831325301204,good,good,good
5,48.1466029143898,46.60626220703125,0.5157593123209169,good,bad,good
1,74.00088285960382,455.0028381347656,0.584942084942085,good,good,bad
2,72.45680288293333,370.3243103027344,0.4402261712439418,good,bad,good
3,54.87463706772337,377.48931884765625,0.5698663426488457,good,good,good
4,52.38502097902101,318.22320556640625,0.5966386554621849,good,good,good
5,46.19503019323676,281.88873291015625,0.573394495412844,good,good,good
1,55.71108887733891,240.64059448242188,0.4773960216998191,good,bad,good
2,9.808465116279107,304.30615234375,0.676737160120846,bad,good,good
3,49.82817357997013,65.73721313476562,0.1724321447578499,good,bad,good
4,-38.770057324840735,1001.4660034179688,0.8130841121495327,bad,good,bad
5,-11.67145701357461,290.4493408203125,0.670061099796334,bad,good,good
1,80.13703782767199,271.1426086425781,0.3105532310553231,good,bad,good
2,40.86635204400551,486.7296447753906,0.674,good,good,bad
3,55.03238026925624,630.2871704101562,0.7250554323725056,good,good,bad
4,19.68064191456051,494.1706237792969,0.6728971962616822,bad,good,bad
5,72.6375614591594,94.8603057861328,0.4515484515484515,good,bad,good
1,-12.513380281690104,563.5460205078125,0.728051391862955,bad,good,bad
2,13.559325228459556,439.5787353515625,0.6735632183908046,bad,good,bad
3,-22.720843045843,385.0319213867188,0.7202572347266881,bad,good,good
4,-5.605472807447313,360.6108093261719,0.6654205607476635,bad,good,good
5,15.236291866028722,404.3343200683594,0.5686936936936937,bad,good,bad
1,39.10726737821565,487.14202880859375,0.6354166666666666,good,good,bad
2,5.110204545454565,268.2904357910156,0.5561694290976059,bad,good,good
3,15.532777777777824,369.8203125,0.6313497822931785,bad,good,good
4,11.087560248769137,496.4595031738281,0.6376554174067496,bad,good,bad
5,36.21285714285716,531.2378540039062,0.5564263322884012,good,good,bad
1,37.94614942528736,49.42553329467773,0.6439024390243903,good,good,good
2,55.514855600539846,22.91210174560547,0.5392156862745098,good,good,good
3,40.045000000000016,34.489959716796875,0.6048780487804878,good,good,good
4,29.18805210918117,25.499696731567383,0.6622073578595318,good,good,good
5,28.817885225110984,275.3704528808594,0.6223776223776224,good,good,good
1,25.34160714285716,289.6796264648437,0.5588235294117647,good,good,good
2,38.65728088336783,258.07574462890625,0.6211340206185567,good,good,good
3,-25.16713058419242,349.75439453125,0.7129186602870813,bad,good,good
4,7.136627541395967,372.5506286621094,0.7248803827751196,bad,good,good
5,41.37904682274251,266.87225341796875,0.6231884057971014,good,good,good
1,46.80081487633814,26.11755752563477,0.4758269720101781,good,bad,good
2,47.2308858965273,25.28026580810547,0.509493670886076,good,bad,good
3,33.78795755968173,19.127147674560547,0.543918918918919,good,good,good
4,15.439843750000025,26.151479721069336,0.589041095890411,bad,good,good
5,54.4894782497768,53.9213981628418,0.242851389448248,good,bad,good
1,7.277706806282737,270.6690368652344,0.6510067114093959,bad,good,good
2,10.600669724770682,558.073974609375,0.5171835708298408,bad,bad,bad
3,-18.53441176470585,475.8909606933594,0.6355555555555555,bad,good,bad
4,-7.849284702549568,474.4707336425781,0.734375,bad,good,bad
5,-20.896035911602183,386.1034240722656,0.653910149750416,bad,good,good
1,57.56118307070375,327.22515869140625,0.6092503987240829,good,good,good
2,69.3364285714286,270.88726806640625,0.4805447470817121,good,bad,good
3,57.02470034523684,323.0234069824219,0.5281329923273658,good,bad,good
4,57.26775555555558,265.091552734375,0.5463182897862233,good,good,good
5,59.56453615054474,454.5988159179688,0.626057529610829,good,good,bad
1,43.02960358056268,351.3100280761719,0.5668789808917197,good,good,good
2,29.659345188284533,391.4346618652344,0.5784313725490197,good,good,good
3,20.457962060563887,301.6143798828125,0.6287128712871287,bad,good,good
4,68.22721942446044,534.9142456054688,0.0716372686938643,good,bad,bad
5,-13.406142137420945,448.0800476074219,0.7373029772329247,bad,good,bad
1,10.880904139433568,296.1340026855469,0.553921568627451,bad,good,good
2,4.1373263888889085,566.2822875976562,0.6794871794871795,bad,good,bad
3,6.5985613980340645,362.2475280761719,0.6463963963963963,bad,good,good
4,87.51848312859588,228.57693481445312,0.1213042276872064,good,bad,good
5,-8.52727917225522,159.06956481933594,0.7347480106100795,bad,good,good
1,35.827244988644225,376.3471374511719,0.5964343598055105,good,good,good
2,20.002251092963803,444.8625793457031,0.6468401486988847,bad,good,bad
3,1.912172004132259,420.8650207519531,0.6635514018691588,bad,good,bad
4,33.154444179389344,490.023681640625,0.6456521739130435,good,good,bad
5,-2.7925087412587004,329.3768615722656,0.7366771159874608,bad,good,good
1,-21.250492222458945,249.68634033203125,0.6875,bad,good,good
2,15.72612073732722,234.88722229003903,0.5812274368231047,bad,good,good
3,15.690768566493972,138.052001953125,0.6,bad,good,good
4,-4.1446815568332624,241.55950927734372,0.6286231884057971,bad,good,good
5,2.777244318181829,296.6529846191406,0.6835820895522388,bad,good,good
1,71.19052547520052,318.40093994140625,0.0766387032560784,good,bad,good
2,-18.06675627240142,268.5126037597656,0.7122093023255814,bad,good,good
3,38.82730958518866,576.7118530273438,0.6646153846153846,good,good,bad
4,28.97879486829538,631.39208984375,0.6356877323420075,good,good,bad
5,15.287561429635131,682.2195434570312,0.7044334975369458,bad,good,bad
1,74.92427031509122,469.0673522949219,0.5648148148148148,good,good,bad
2,1.64363354037269,138.44984436035156,0.6514423076923077,bad,good,good
3,38.255371393492936,294.1927185058594,0.7203791469194313,good,good,good
4,6.987271863117911,266.5404357910156,0.7432432432432432,bad,good,good
5,83.22366594935343,42.59134292602539,0.1357750647428783,good,bad,good
1,23.048445783132536,152.3367462158203,0.6578947368421053,bad,good,good
2,36.49993220338985,430.3478393554688,0.4446397188049209,good,bad,bad
3,-16.630802013422766,603.7910766601562,0.6983471074380165,bad,good,bad
4,20.820630252100894,352.0863037109375,0.61003861003861,bad,good,good
5,4.551694915254274,102.30014038085938,0.5648949320148331,bad,good,good
1,-45.7627419354838,42.530887603759766,0.6425992779783394,bad,good,good
2,2.407841246290843,511.3246765136719,0.7181372549019608,bad,good,bad
3,-30.988749999999957,245.5072326660156,0.6440677966101694,bad,good,good
4,-7.653776315789429,186.53219604492188,0.678030303030303,bad,good,good
5,-10.71334415584414,367.8682556152344,0.6772151898734177,bad,good,good
1,27.014464159090068,231.42367553710935,0.1163153786104605,good,bad,good
2,29.033413461538515,226.67337036132807,0.1145519320361743,good,bad,good
3,30.52963617463621,676.3836059570312,0.7476340694006309,good,good,bad
4,2.4173076923077303,339.7718200683594,0.7113095238095238,bad,good,good
5,22.20184377838333,154.04052734375,0.6136363636363636,bad,good,good
1,37.3506201550388,114.54254150390624,0.5918367346938775,good,good,good
2,30.65340736728064,105.43537902832033,0.625,good,good,good
3,19.493060109289644,219.219970703125,0.6401098901098901,bad,good,good
4,37.923262574988485,427.0955505371094,0.5536723163841808,good,good,bad
5,36.7107463598046,294.9139709472656,0.5053868756121449,good,bad,good
1,57.592894265232985,108.71266174316406,0.4112607099143207,good,bad,good
2,-17.72882896433177,173.7795867919922,0.6457831325301204,bad,good,good
3,76.67393568334363,387.614013671875,0.137329790767187,good,bad,good
4,19.965715782122917,444.1165161132813,0.5683139534883721,bad,good,bad
5,-26.7854457593688,235.86007690429688,0.6483790523690773,bad,good,good
1,1.2287401055409075,297.9998474121094,0.6291390728476821,bad,good,good
2,24.59639702875836,238.88510131835935,0.526774595267746,bad,bad,good
3,-2.7573373422712564,225.8290557861328,0.6214099216710183,bad,good,good
4,20.83258633007861,557.8246459960938,0.5983606557377049,bad,good,bad
5,26.879065610859755,443.0359191894531,0.5577617328519856,good,good,bad
1,-7.515047581284676,385.6334838867188,0.6394984326018809,bad,good,good
2,17.715905707196043,291.9229431152344,0.6840958605664488,bad,good,good
3,1.223170391061501,445.02490234375,0.6768707482993197,bad,good,bad
4,51.97666509529262,398.39154052734375,0.5827814569536424,good,good,good
5,30.34101809954754,265.6184387207031,0.5886970172684458,good,good,good
1,13.66208031088084,175.47067260742188,0.6680851063829787,bad,good,good
2,23.56645643456073,78.5494613647461,0.7076271186440678,bad,good,good
3,17.230902255639137,74.79322814941406,0.6051948051948052,bad,good,good
4,17.734423076923093,33.64372253417969,0.6078431372549019,bad,good,good
5,7.188571428571436,49.75483322143555,0.6028169014084507,bad,good,good
1,35.73038961038961,180.9188537597656,0.6397058823529411,good,good,good
2,27.421494910941504,198.10711669921875,0.6019417475728155,good,good,good
3,36.632521367521406,39.13246154785156,0.6113744075829384,good,good,good
4,87.74105377906979,363.0528564453125,0.0531084471703373,good,bad,good
5,23.57660659430678,306.43719482421875,0.6451612903225806,bad,good,good
1,28.00983180428136,274.3226623535156,0.6063432835820896,good,good,good
2,25.99976877470357,459.9930114746094,0.6493055555555556,good,good,bad
3,17.534644045242885,405.1829528808594,0.7012987012987013,bad,good,bad
4,24.792908370044078,335.8075866699219,0.5763016157989228,good,good,good
5,20.75800207039339,432.3825378417969,0.6037735849056604,bad,good,bad
1,-17.338384934567472,297.5455017089844,0.7444444444444445,bad,good,good
2,-0.8399316239316192,334.8525085449219,0.6829896907216495,bad,good,good
3,-13.685835380835355,242.9730224609375,0.7418397626112759,bad,good,good
4,-9.994964730290434,34.56340408325195,0.7732342007434945,bad,good,good
5,-10.799487951807208,408.23040771484375,0.6963123644251626,bad,good,bad
1,63.744192179373954,143.8137664794922,0.0824050053410651,good,bad,good
2,47.15144535840187,14.25350284576416,0.4288389513108614,good,bad,good
3,18.906890243902467,473.8112487792969,0.625,bad,good,bad
4,21.3557142857143,484.7421569824219,0.6579804560260586,bad,good,bad
5,38.7257397959184,275.9251403808594,0.4726277372262774,good,bad,good
