intensity,readability,perplexity,lex_diversity,readability_label,lex_diversity_label,perplexity_label
2,68.46079473985137,287.5379943847656,0.5424929178470255,good,good,good
3,59.55073338426283,327.44537353515625,0.6003649635036497,good,good,good
4,67.36097232472326,194.2789001464844,0.4783526927138332,good,bad,good
5,66.23070927835053,350.7529602050781,0.6594594594594595,good,good,good
1,3.7846493902439136,303.32769775390625,0.6926229508196722,bad,good,good
2,11.919742647058854,317.6454467773437,0.6493150684931507,bad,good,good
3,39.83275217932754,24.975807189941406,0.532258064516129,good,good,good
4,63.92766848012015,73.75352478027344,0.1107193229901269,good,bad,good
5,-6.5848759541984805,848.1796875,0.7896551724137931,bad,good,bad
1,43.307238061297255,321.16729736328125,0.5895196506550219,good,good,good
2,30.144791666666663,337.2315368652344,0.7233606557377049,bad,good,good
3,53.09871794871796,334.789306640625,0.6225563909774436,good,good,good
4,89.73468494651092,429.6529541015625,0.1563958916900093,good,bad,good
5,38.26840677966101,398.9261169433594,0.7117346938775511,good,good,good
1,52.87322787610623,386.5833129882813,0.6177884615384616,good,good,good
2,28.555360041743995,423.758544921875,0.6904761904761905,bad,good,good
3,33.75236486486486,510.3194274902344,0.6486880466472303,bad,good,bad
4,13.447419354838727,456.7472839355469,0.8051282051282052,bad,good,bad
5,77.24468312068608,434.2195129394531,0.4416094210009813,good,bad,bad
1,52.47199082568807,543.7422485351562,0.4736842105263157,good,bad,bad
2,20.17362504622216,296.60009765625,0.6776180698151951,bad,good,good
3,30.582609649122844,115.16441345214844,0.6228209191759112,bad,good,good
4,31.28642512077297,427.7887573242188,0.6805555555555556,bad,good,good
5,26.86972826086958,640.2472534179688,0.639386189258312,bad,good,bad
1,54.94358887381276,290.74322509765625,0.6656346749226006,good,good,good
2,46.390000000000015,421.6325378417969,0.638755980861244,good,good,good
3,50.115397579948166,597.1028442382812,0.4202898550724637,good,bad,bad
4,-4.640704334365296,248.84078979492188,0.7007874015748031,bad,good,good
5,53.42963949843264,207.85736083984372,0.5751633986928104,good,good,good
1,18.120949067070114,406.2423400878906,0.5935064935064935,bad,good,good
2,63.5033237685318,283.4634704589844,0.5862068965517241,good,good,good
3,46.40590909090912,348.99420166015625,0.5633001422475107,good,good,good
4,80.73704019838881,358.13702392578125,0.301091456529921,good,bad,good
5,69.64755212355215,429.9915466308594,0.550251256281407,good,good,bad
1,94.43920213951418,181.7964324951172,0.0639575971731448,good,bad,good
2,34.52284780578901,277.9869079589844,0.576,bad,good,good
3,10.682840909090942,458.3132934570313,0.6644591611479028,bad,good,bad
4,24.155925925925946,278.3022766113281,0.6752411575562701,bad,good,good
5,47.35328542178544,407.1408081054688,0.5944798301486199,good,good,good
1,50.74737518628913,367.520751953125,0.0580107467924114,good,bad,good
2,-41.909428024083184,246.8785095214844,0.6808988764044944,bad,good,good
3,-18.841987315010584,290.5379943847656,0.7210884353741497,bad,good,good
4,26.71931818181821,491.2322692871094,0.5910714285714286,bad,good,bad
5,27.00174403399808,492.4891357421875,0.6557788944723618,bad,good,bad
1,14.586428571428598,185.5529937744141,0.6890459363957597,bad,good,good
2,18.57612812911728,253.63949584960935,0.75,bad,good,good
3,48.37648401826488,418.3186340332031,0.4802043422733077,good,bad,good
4,44.08160192230679,452.3995971679688,0.5693950177935944,good,good,bad
5,23.294673492605256,588.1868286132812,0.7492537313432835,bad,good,bad
1,87.26365756879035,384.60784912109375,0.1460176991150442,good,bad,good
2,55.206519048418215,419.9933471679688,0.5196560196560197,good,bad,good
3,21.780146288209608,288.6357116699219,0.7230215827338129,bad,good,good
4,34.32433604336046,38.52778244018555,0.630901287553648,bad,good,good
5,69.73506257500432,340.2122802734375,0.5965417867435159,good,good,good
1,64.78386686390533,383.9039001464844,0.6244019138755981,good,good,good
2,57.30605392156866,411.099609375,0.6177536231884058,good,good,good
3,93.05635510717676,300.4837951660156,0.1043785935426802,good,bad,good
4,65.1359471766849,652.6362915039062,0.6601941747572816,good,good,bad
5,71.29596004439514,500.1622009277344,0.64,good,good,bad
1,3.892500000000041,138.21627807617188,0.4695259593679458,bad,bad,good
2,35.88154302670628,418.1940002441406,0.5841784989858012,bad,good,good
3,86.82649432432433,166.49423217773438,0.1121251629726206,good,bad,good
4,84.89670710958639,91.3997802734375,0.0764689344953612,good,bad,good
5,59.28208807181409,238.40203857421875,0.2884405670665212,good,bad,good
1,37.47028809313295,488.5654602050781,0.7038724373576309,good,good,bad
2,51.16916730809601,555.7948608398438,0.5837651122625216,good,good,bad
3,32.12871794871799,65.94671630859375,0.5827067669172933,bad,good,good
4,69.63387096774197,377.0104370117188,0.7180232558139535,good,good,good
5,63.831550875273535,349.8976745605469,0.5574614065180102,good,good,good
1,45.99859938080499,579.3995971679688,0.5405405405405406,good,good,bad
2,67.01264705882355,413.5345764160156,0.453953488372093,good,bad,good
3,12.703802259887029,353.6290283203125,0.6403508771929824,bad,good,good
4,10.26567741935486,242.1996307373047,0.6997167138810199,bad,good,good
5,25.87269230769232,234.83010864257807,0.7516339869281046,bad,good,good
1,44.9285884481979,251.0300750732422,0.5374149659863946,good,good,good
2,22.684060945273643,377.95904541015625,0.7223719676549866,bad,good,good
3,91.97289351337749,304.1377258300781,0.1332969630841971,good,bad,good
4,31.251777634130605,492.853759765625,0.6857142857142857,bad,good,bad
5,23.79724004424781,312.1667175292969,0.4619289340101523,bad,bad,good
1,-48.24739965095981,388.6274719238281,0.6063157894736843,bad,good,good
2,-1.9051948051947816,709.6288452148438,0.7363896848137536,bad,good,bad
3,10.199733560477029,685.62158203125,0.6125730994152047,bad,good,bad
4,33.78394117647062,396.0478210449219,0.6030042918454935,bad,good,good
5,69.51197916666669,373.3777770996094,0.4362850971922246,good,bad,good
1,25.25061688311689,25.408132553100582,0.5675675675675675,bad,good,good
2,32.90867827868857,385.1514587402344,0.5914489311163895,bad,good,good
3,51.79220000000001,77.21769714355469,0.4392819429778247,good,bad,good
4,69.86188679245284,453.5597229003906,0.5831202046035806,good,good,bad
5,7.322758620689683,447.1385803222656,0.4909326424870466,bad,bad,bad
1,40.12952443477394,305.0031433105469,0.3572984749455338,good,bad,good
2,23.86775000000003,462.4652404785156,0.6510903426791277,bad,good,bad
3,60.14250000000003,453.0098571777344,0.6075949367088608,good,good,bad
4,58.60538461538462,19.217737197875977,0.5767195767195767,good,good,good
5,44.56805668016196,22.987232208251957,0.5450819672131147,good,good,good
1,25.26607518796993,350.0673828125,0.5618811881188119,bad,good,good
2,38.76298850574716,613.0415649414062,0.634020618556701,good,good,bad
3,12.138809523809556,446.0178527832031,0.6090425531914894,bad,good,bad
4,90.04664523348144,194.5290985107422,0.0683022023975467,good,bad,good
5,42.61665418227216,288.50115966796875,0.4098159509202454,good,bad,good
1,10.821699475065657,385.6252136230469,0.6910828025477707,bad,good,good
2,53.036068965517245,465.8060302734375,0.6578947368421053,good,good,bad
3,17.37402867770581,556.9210205078125,0.622568093385214,bad,good,bad
4,23.486919398907105,453.2351989746094,0.6778711484593838,bad,good,bad
5,56.57173076923078,505.0305480957031,0.6511627906976745,good,good,bad
1,10.933435072142116,243.5295562744141,0.6219512195121951,bad,good,good
2,3.900437665782533,346.3602294921875,0.6761658031088082,bad,good,good
3,-6.725261941448366,60.07807540893555,0.6666666666666666,bad,good,good
4,32.87166971959985,376.7315368652344,0.523109243697479,bad,bad,good
5,34.869518140589605,514.8077392578125,0.6262295081967213,bad,good,bad
1,-14.210160962385627,345.9190368652344,0.6712598425196851,bad,good,good
2,-3.488438276719137,428.4197387695313,0.6724137931034483,bad,good,good
3,-1.2416176470587743,116.74845886230467,0.6453488372093024,bad,good,good
4,11.680000000000009,413.91790771484375,0.7185929648241206,bad,good,good
5,-10.210824175824143,195.5933380126953,0.7003257328990228,bad,good,good
1,-2.392878787878772,34.79890060424805,0.5691823899371069,bad,good,good
2,7.693846153846152,64.24512481689453,0.6020408163265306,bad,good,good
3,7.606491893305474,176.62786865234375,0.7243816254416962,bad,good,good
4,60.746125505501766,499.4155578613281,0.0861292501688808,good,bad,bad
5,54.455454545454586,463.3636474609375,0.5198187995469988,good,bad,bad
1,22.84741935483873,109.88928985595705,0.6617210682492581,bad,good,good
2,38.9952621566444,386.548828125,0.5942857142857143,good,good,good
3,35.27798319327735,42.77415084838867,0.5572687224669604,bad,good,good
4,48.46642260830328,413.2684631347656,0.6537396121883656,good,good,good
5,52.66097128677774,328.3671264648437,0.6346516007532956,good,good,good
1,18.512341463414657,161.563232421875,0.4931506849315068,bad,bad,good
2,79.61869203539824,179.75881958007812,0.0776735459662289,good,bad,good
3,67.63118950177937,220.1205902099609,0.5428571428571428,good,good,good
4,37.00447368421053,296.0816345214844,0.437984496124031,good,bad,good
5,42.56239057507989,526.2160034179688,0.671604938271605,good,good,bad
1,29.72681818181817,270.34735107421875,0.4161979752530934,bad,bad,good
2,2.4682142857143106,128.61106872558594,0.6382978723404256,bad,good,good
3,-9.500355932203377,171.7439422607422,0.6397058823529411,bad,good,good
4,-22.731871657754,113.07056427001952,0.6430205949656751,bad,good,good
5,32.04964748505847,269.4467163085937,0.4117647058823529,bad,bad,good
1,36.41306104480532,480.633056640625,0.563338301043219,bad,good,bad
